bytes_sent,bytes_recv,duration,protocol,src_port,dst_port,label
56788.07628469388,167533.99682421394,32.76441622967666,TCP,31947,3306,0
79168.96688390343,162993.60702810428,9.326602542547938,TCP,63346,21,0
4963710.87619953,13357.449676815777,4.590195281832114,ICMP,45245,22616,1
40452.55925227619,101744.30280697606,6.13320060845777,UDP,24378,80,0
28007.21026295687,83563.71143200173,48.94035682684196,TCP,14896,53,0
38807.07869664426,132482.6569631559,33.74398034182744,TCP,32855,8080,0
42250.62857037892,87307.53190168411,45.329907157769796,UDP,56778,8443,0
67040.73025333142,82184.69282560739,34.56932321573285,TCP,21566,3389,0
63467.23112615822,149625.70839372298,16.008516883704182,TCP,43119,21,0
54516.697506510405,157702.20566040915,38.980408603049604,TCP,33785,80,0
42316.35906392694,85991.70499443769,17.66727648019483,UDP,8828,80,0
71324.40467123312,140132.6945621675,23.228024699453236,TCP,44569,25,0
72094.30358284361,85384.89358373966,53.13687396261374,TCP,41764,25,0
51485.52231510801,151350.39069591195,44.015499792148304,TCP,29939,25,0
32748.71758771455,100190.05519225377,54.43221854605383,TCP,8631,443,0
61583.17216028758,170757.80565732502,38.30956944331999,UDP,33542,22,0
42549.129458094416,121992.0013808775,17.39542150321485,TCP,18241,53,0
82379.8851605725,146682.674020998,30.871510241630695,TCP,5136,8080,0
63413.19992770114,126657.95375792912,25.022234143607648,UDP,52694,25,0
53621.78239403644,178866.9320268351,43.73023540167765,TCP,62465,22,0
67539.05163605257,146140.05286154052,14.739641348403687,TCP,32334,22,0
45689.24957676236,91503.80506591359,58.031951447367206,UDP,7676,3389,0
56374.488461542234,124056.00133621026,28.899820859441597,TCP,7290,8443,0
59126.776046445186,179113.45200033093,28.34188953109831,TCP,57800,443,0
55905.874989715965,166045.82192375313,22.49268817725968,TCP,11300,80,0
20104.09443418766,95035.1577974824,15.190595021529342,TCP,12390,80,0
40178.18456855914,106500.94387493534,16.452907728084014,TCP,23027,22,0
24702.97773148847,139212.31268896747,45.03185886668426,TCP,61951,53,0
61855.902154492585,25793.204592868,28.972922320670335,UDP,7286,443,0
55540.37089549856,156043.15360950623,32.97823913372035,TCP,18068,3306,0
56592.742164371426,113207.31855619706,23.337478835980995,TCP,59660,3306,0
56694.83221314596,107043.10104285796,21.314895902693493,TCP,46535,21,0
24282.711567558177,195493.63785023786,29.815152755391786,TCP,16917,21,0
50595.402898963424,101872.21064125057,16.761278821325657,UDP,42820,21,0
45738.514919588255,146430.88825663735,40.50284862650575,UDP,54309,21,0
44551.090286467916,128134.58098782842,14.574053254396603,ICMP,65245,21,0
56281.96742300822,185828.9045447284,17.688858754327086,TCP,24293,8080,0
31268.860839384328,117619.97886853052,25.74845485075193,TCP,45378,443,0
62798.48994303614,104290.49687081731,21.181577918081807,TCP,17895,53,0
54323.28594635487,163025.4160511545,40.5619246088105,UDP,11775,25,0
37052.215064835844,64635.062919658805,25.05471992767674,UDP,61747,8443,0
29626.049077118158,76856.28946653067,33.06725502061792,UDP,8211,8443,0
63502.76846029945,118942.8018103721,19.22751121229699,TCP,12721,3389,0
61774.31433031877,114258.38213351932,33.40510805222965,UDP,34766,8443,0
57512.197003191664,55920.4194717471,34.577079804504585,UDP,16443,25,0
66846.41945662309,251754.16433472594,30.870336631631613,TCP,36212,8443,0
66875.65882562038,107366.63326720703,1.7328557473672355,TCP,37045,3306,0
51352.35241501359,117222.94532724463,27.385097780205363,TCP,59741,3306,0
51319.44344496503,105369.73123809877,10.28418527776294,UDP,51046,25,0
79.18912983235384,79.27902136878079,0.033019081546891295,TCP,2127,165,1
59161.132336942916,103166.20615978904,44.26840330608225,UDP,17761,22,0
32527.5785530844,73815.92346913001,61.37891039503598,TCP,25140,80,0
57080.143525671105,99138.11521074387,41.712872183665674,TCP,17930,8080,0
48495.534988348874,135237.39787394283,25.20545864499582,UDP,5402,21,0
63315.5938517587,161519.57160083106,34.10879517541111,TCP,33125,21,0
48246.79720387214,228421.87075385533,14.675952617377874,TCP,12550,25,0
63817.261195921885,121366.31774163156,25.045803021572986,ICMP,2365,80,0
60961.62036707967,121561.80342258241,66.77673645473732,TCP,28117,3306,0
46938.971233417265,64235.36624986342,36.543277985846586,UDP,48318,53,0
61608.36771364798,175155.46798424842,16.396201781752495,TCP,49694,3389,0
36402.89075789927,78468.28198613922,40.51897899279299,TCP,51864,3306,0
24263.62573432525,123824.11231575802,17.633311152922218,UDP,18595,3306,0
53070.60029030795,122285.10453814243,32.021985537187476,TCP,24874,22,0
37703.69106843734,89281.78265039396,8.13561779674896,TCP,43530,3306,0
31580.00178766254,153733.79567699914,36.3730314976641,TCP,3219,8443,0
43390.213676453866,150008.04499785276,17.879872065911098,TCP,7156,8443,0
49635.539243437765,108547.46372852744,7.7122408352757255,TCP,57430,21,0
55946.12753310602,107877.75258537247,27.221048652743324,TCP,26319,21,0
47885.18153833372,144442.4480029577,22.74032013756639,UDP,4156,3306,0
32419.892111077763,153914.06505200497,12.915214665555311,TCP,51697,8443,0
52465.86054465953,49476.57623064284,32.18627641060249,TCP,56463,443,0
37065.230607866855,86161.29032810638,34.542015903424385,TCP,39731,80,0
54855.783433685974,90050.69144736783,34.57526397520505,TCP,13219,80,0
46462.559567377204,120899.21184614945,41.21177375681165,UDP,28851,8080,0
38252.302074272484,110373.18885457116,13.36671267574858,TCP,17242,21,0
49715.26100478708,158340.51436229932,28.10675083482829,UDP,29329,3389,0
6738295.35180845,14490.001834607416,6.067194918100127,TCP,29224,8021,1
71472.15670891125,113115.62274206514,32.22275197123699,TCP,30285,8080,0
68439.87396973121,134662.35214198756,30.93669857114904,TCP,27975,3306,0
39056.3420879653,87820.08721830354,11.116342849175535,UDP,41958,3389,0
47387.38156668202,171078.94643000653,23.148343257751954,TCP,12650,80,0
80309.59548163749,110197.29713626539,35.94372050048919,TCP,45134,25,0
46450.117630221495,45131.94054402255,28.21833517911641,TCP,63010,3306,0
52273.847672292846,96924.68134094795,47.90117644568163,TCP,10119,8443,0
59242.020020033575,164415.63889429852,17.203997137450184,UDP,33761,3306,0
45399.54068261094,164876.44276296502,50.31492054153255,UDP,41588,3306,0
493.3943241138009,1203.665732043302,8145.786352896454,TCP,51989,4444,1
34809.74222917757,123118.4558984016,17.451701989325322,TCP,12382,8443,0
42073.60803326712,125845.26563827792,51.22544710438389,TCP,16776,8443,0
28142.931306206654,155752.73414230335,30.635208888642502,TCP,27157,8443,0
53258.46792215787,66268.62191559188,35.80088779167911,TCP,27711,8080,0
47673.045657013994,130167.62706230629,15.77055343658799,TCP,6105,53,0
28747.368611046888,165895.10727199237,23.505916637749817,TCP,48937,8080,0
27493.69396669237,104281.24543530925,22.49308361538247,TCP,56473,80,0
69.72169767254167,41.610627670660314,0.06686717435879579,TCP,5076,578,1
40407.449136687865,133624.8811396484,26.711612846091377,UDP,46481,8443,0
25658.490046002127,78492.5324931721,27.420098757727928,TCP,44989,22,0
24765.102773134597,122062.18253299837,48.65483342317485,TCP,42410,8080,0
37010.90174251571,192065.70417386026,28.836977164448818,TCP,54428,25,0
38150.20469198596,202843.3039686646,25.05792590102238,TCP,2276,53,0
55375.289765210546,117359.5256701907,30.1531497438423,TCP,28114,53,0
62631.9043870645,84681.12375544102,10.6317668046727,TCP,40550,53,0
30830.93638520571,63393.32906069945,45.19450533713484,UDP,12169,53,0
29361.29617097673,159630.46938271425,45.57415729843862,TCP,10340,22,0
70697.48494631582,160168.71875951567,24.076644190667075,UDP,64399,22,0
51718.766555358176,116006.18504514254,27.82996657512462,TCP,32964,80,0
49199.37733357234,93556.90680596343,36.1323069648944,UDP,29832,21,0
70060.97161164116,75630.5146558797,28.897823097299067,UDP,46721,22,0
16446.117519109685,144189.996157592,28.827728629527698,TCP,12351,3306,0
50693.049137224305,136207.00560770204,11.92929427620112,UDP,54887,25,0
54711.15835804699,119769.29815268867,25.370603280950824,UDP,26727,3306,0
35543.37219148417,101885.2525848346,32.255071126981825,UDP,11064,8080,0
73742.44170160001,71119.82452160827,29.02120655483297,UDP,47579,8443,0
36462.40240335063,93481.35812120987,50.59712977772499,TCP,56034,80,0
29662.79043310169,151184.84082943597,41.67751047661492,TCP,23361,80,0
65232.72824724394,107271.74111469662,10.448606365029725,TCP,47909,3306,0
44640.42409599776,143728.7752281644,41.098610327032894,UDP,41234,443,0
35253.47108512587,95234.52170097565,24.44472159408968,ICMP,40785,25,0
53529.14167382395,125504.98420829182,17.063993750626118,TCP,44603,8080,0
50223.288128113934,151580.64309419252,21.536933979372584,TCP,12974,22,0
60022.96765336447,125843.83142929593,24.551625413699696,TCP,35681,80,0
70042.79150018256,200903.576186596,50.75848673491947,TCP,14170,53,0
55695.31370920975,77012.25193232932,15.841231622846976,TCP,48224,21,0
62718.09934246013,84407.13455125407,48.62364774092382,TCP,45296,80,0
30192.66523764444,141157.42187831594,25.52794604656342,TCP,25758,25,0
12474.502337605183,134555.48015286293,31.94415302385743,TCP,7242,8080,0
39107.83395970461,87490.12155817036,40.291937941992835,ICMP,53736,53,0
46784.37335442329,106339.44742474398,2.7493092851971,UDP,53890,443,0
28567.768486605826,156946.1662147565,23.694964073252013,TCP,49387,25,0
53661.56583467528,71484.37461832576,30.90929793622629,UDP,46220,443,0
18350.740296800424,156610.7354658618,30.032289916976325,UDP,33498,3389,0
29045.569133733028,94862.49595271467,6.354801554358989,TCP,54995,8443,0
36827.71449606874,144355.62066308124,21.580937909340104,TCP,40851,443,0
11500.123386030536,47670.497799839315,8.557828192970671,UDP,4887,3389,0
35170.59275848091,200712.3748642357,33.48522618820253,TCP,22718,21,0
76674.81360079734,138223.21749346307,30.854347424873964,TCP,59818,8080,0
44242.98611438382,86375.05171343421,45.13047006100203,TCP,47940,22,0
49256.61743672626,85295.05479091805,36.648434636574294,TCP,44584,3389,0
63058.3341412959,150627.82103568438,35.08206919113413,TCP,50175,3306,0
25409.151418031466,105277.9754468285,29.326342255083897,TCP,51408,80,0
93713.6697262313,188456.91195729963,36.2376450426676,TCP,26194,8080,0
62206.45534949316,114578.88728825406,36.762386528368964,TCP,13230,443,0
56935.78488275479,113852.47725929989,38.457294031260346,UDP,35248,443,0
51948.94781249111,121190.02978635447,39.47153253532844,TCP,51149,80,0
60775.21830341245,80520.34577289848,14.746238707721295,TCP,54904,25,0
44299.42906711706,102446.02640213534,30.760117844338136,TCP,63843,22,0
63334.74770606972,177701.21576047235,25.96264917199626,TCP,3333,8080,0
58393.1055592425,97849.39384655352,16.515215212429034,UDP,59406,8080,0
29376.562874450272,132081.64620401297,36.151878388365304,TCP,31640,22,0
20982.038964303232,111894.04026799167,44.06170416858035,UDP,1702,3306,0
53160.003165869304,135043.81470215964,39.525701878096356,TCP,56701,8443,0
49283.68072267189,73254.32985742409,22.290846128864782,UDP,33624,21,0
43229.23323553407,162611.17486796796,38.08400325346483,TCP,56599,80,0
28032.01447529617,126356.611433429,26.70492488319882,TCP,28909,443,0
28142.662702165002,119426.63981952357,62.4236152112866,TCP,4824,3389,0
58256.502664021784,191052.7719216232,2.2166438773231363,TCP,35851,3389,0
40679.082596793225,80841.39884945037,34.11824552274932,TCP,33079,53,0
47972.69589451376,164358.02291825713,41.85472657138135,TCP,41579,8443,0
41964.276908458996,69950.44857620035,26.9244766911693,TCP,11795,53,0
49153.383546693396,133001.78964745198,1.7284317423458546,TCP,10557,21,0
62176.03564994753,133215.51022623928,41.36223904218177,UDP,38758,25,0
57277.416688186066,99287.99989208118,4.510095989773973,UDP,56721,3306,0
57418.3498298428,177844.16439772554,28.160355415941844,TCP,4890,443,0
47311.60061825368,217098.88177350437,55.69526658544818,TCP,47172,21,0
41935.06134645466,210906.35963573324,42.362224783218025,TCP,26229,8443,0
46003.796988872346,96273.73970647671,32.70719580669808,TCP,57809,3306,0
27293.575600400367,97719.09619727837,46.05815484055582,TCP,19717,53,0
82124.71401305692,106064.62595750715,32.79261970895098,TCP,64615,443,0
71917.68300080493,77552.31242658316,35.216494425244775,TCP,40376,443,0
664.6254464328127,1296.397239467619,7003.335000541724,TCP,41970,6667,1
54310.710644653256,89911.61073427775,33.03261145413422,TCP,38088,8080,0
46534.104801507645,70573.05676740159,27.33230201927912,TCP,27448,3306,0
62366.405935774696,89288.17761074257,34.087393496105385,UDP,57460,22,0
17111.847637888874,137077.9844315674,40.04972175486976,TCP,51414,443,0
41991.49642439668,144660.30969871214,29.45143713039979,UDP,2318,8080,0
43084.60579128743,146029.5771062891,32.78444490816843,ICMP,59858,80,0
58333.73132975187,109426.25210937318,38.75311600718608,ICMP,41480,443,0
99065.39183321883,117178.63132619335,45.14773575153938,UDP,33897,22,0
51334.03311333928,89596.32576732791,34.47021596244279,UDP,58554,3306,0
69083.58292658147,176650.9448239598,18.359320338307494,TCP,23990,21,0
34696.050618223686,120398.22342881124,16.476321931454404,TCP,26911,22,0
84161.45672834147,87199.5518944199,47.55170811331679,UDP,61819,3306,0
54954.60968266319,120283.77901302445,45.68147699550471,TCP,31802,21,0
59272.860719979515,127238.39829684526,14.254685629702548,UDP,54970,443,0
73824.14160723894,144044.15776080056,12.680839347920124,ICMP,39740,8443,0
54924.10943121546,138069.17382494063,36.28167306176461,TCP,7544,8080,0
72648.06024680473,128552.38818549327,12.164100290398547,TCP,40913,8080,0
36653.14510554203,119308.5022843605,25.87319291064906,TCP,51678,8080,0
56523.26407195471,70343.9048778801,11.088919701756978,TCP,37275,80,0
51280.57072403882,138434.0338519868,16.45687746348858,TCP,34445,21,0
66594.33065089834,141452.05728833092,43.73448167169474,UDP,10967,22,0
35896.681866114246,190436.0954451043,19.634241369836055,TCP,41291,443,0
53162.96903132131,106932.296456522,26.62939849070665,UDP,56722,25,0
47140.23413742261,118046.25657063958,14.143819376085954,UDP,22515,22,0
47451.88274630391,87721.38287909517,24.196037254345235,UDP,28809,8080,0
36046.02969094924,122969.74538768092,28.560153961988554,TCP,24171,80,0
46119.41147471405,131408.2370546303,44.383817677598145,UDP,5953,3389,0
45894.440062733476,120753.00386324189,27.62151098280401,UDP,26347,25,0
58277.88157296938,11746.498823196685,23.288894161563015,TCP,7574,8443,0
41190.18855854332,135326.7609062477,19.445615840215844,TCP,29514,53,0
46111.86111027375,139246.9635469815,31.266263208034612,TCP,46711,3389,0
62271.05139911729,95078.6442032915,46.66255561988526,TCP,42727,22,0
57096.30797041213,143042.78014245562,33.82611648168546,TCP,32417,3389,0
51606.575450142074,186664.3563325969,33.66637210507699,TCP,23002,53,0
51750.28713711092,165650.63878041477,23.302956002238815,TCP,29954,3389,0
53364.45960772391,86547.94320176313,20.90068316492392,TCP,13846,8443,0
67977.79754775041,149744.28000398734,47.08582616333293,UDP,55233,53,0
6150296.10709569,11136.379081845835,7.568541191927815,UDP,46342,57727,1
54368.4712527107,171439.89458713133,35.18113209420342,TCP,11521,3306,0
47835.73432219618,61777.723147516415,39.933443384317755,TCP,42698,3389,0
43682.70526014267,96866.2950055382,19.62175223834428,TCP,53904,3306,0
61241.5084959161,127071.50551052611,35.31966289507209,UDP,1946,53,0
43844.88902822581,150571.44769480053,26.330676257159055,TCP,4067,8080,0
59776.2221210456,105822.08016094871,30.874601756535874,TCP,5982,3306,0
61276.94698753184,74808.18406815792,56.53443089107469,UDP,23039,443,0
33744.51758962909,113679.15085012636,45.10772994686522,TCP,3070,443,0
80052.64115602014,87710.24778162336,26.0601114178456,ICMP,37882,21,0
22062.728710628075,124621.98092657859,14.746255481291126,TCP,41627,443,0
54641.19259639887,100600.07686836526,14.790489097937815,TCP,55192,443,0
39815.31028472027,123163.99282183286,20.733399530676916,TCP,21901,443,0
83515.79369296524,116577.092808455,16.09078096588116,TCP,20777,22,0
56521.49111699928,53938.960190425685,20.36321826865786,TCP,1909,53,0
54085.00101692492,127992.98786606356,12.350234245868165,UDP,51118,443,0
50562.84848509398,110095.47867502295,11.829529399908168,TCP,49644,25,0
64439.86358730262,106884.3574947515,39.97609644129945,UDP,41094,8443,0
71300.41876680657,143333.8826465841,25.63116488995855,TCP,12292,25,0
24039.925917391727,167027.41612924065,61.41808108296496,TCP,15170,8080,0
32013.243107821545,121344.4114764631,21.697358507837215,UDP,5165,22,0
52121.29210010816,107125.09159240221,17.878107915464295,TCP,11901,21,0
71331.59524885335,105677.8288315726,36.04089666979746,UDP,54087,8443,0
63913.18665970315,123845.08757569223,33.43484237476996,TCP,34781,3389,0
77543.3875959503,134150.0191348998,17.35091771844317,TCP,38853,25,0
43167.78126717774,123780.45973470292,28.912724608065876,TCP,52838,21,0
53575.82562256138,102497.06772063483,15.126184942763642,TCP,19191,53,0
38388.711725269255,60834.69783432952,34.03559056810872,TCP,10153,443,0
21917.667463499063,75889.57290930575,18.465429354553766,UDP,20033,8443,0
46206.77830523253,107016.1241641194,42.49690809272315,TCP,50205,443,0
56633.330930549,4120.210973709007,24.889455196405244,UDP,62695,25,0
41087.75066454808,146651.49130052575,39.36663827187331,UDP,49697,80,0
40645.962355559604,180838.14933564252,55.42114213432773,TCP,55263,3306,0
41670.091717714764,186977.2672958118,43.225987679034475,TCP,6284,3389,0
56933.18733515937,118282.3566817302,56.61769673654551,TCP,55073,25,0
71379.93415205459,98621.17513149597,20.863696400911483,UDP,38792,8080,0
45257.03443128218,75137.35754889363,12.532452091150823,ICMP,33971,8443,0
53116.258964211855,159830.63326654123,35.00281486900607,TCP,21875,8443,0
45872.86623159974,199079.0147245272,21.81339937254169,ICMP,40656,53,0
44787.148817097215,164047.70133516795,31.860555075659697,TCP,39584,3306,0
38263.75499057831,91690.44882080253,36.33297590399285,TCP,1350,3306,0
45581.46868007583,23152.88570443241,27.831038302621288,TCP,52043,8080,0
35892.04676748175,118091.31927318279,35.452959671022725,TCP,45202,80,0
59441.06009153301,88384.45385271106,42.44332092301141,UDP,65321,22,0
58442.868802735866,120712.2648594658,3.8677485828559384,TCP,51346,53,0
32325.445653277016,168798.53179108218,17.123168075252227,TCP,43149,21,0
39262.1383432815,152925.63877469208,46.12314481592911,UDP,62510,3389,0
68775.87512847793,76538.59895062832,42.840883324445514,UDP,51249,25,0
48681.088858701536,87044.33821194997,27.400830816870535,TCP,22396,25,0
34622.31208333737,76298.56064911537,57.74479861443556,TCP,6796,3389,0
56510.147351751606,88066.60885044692,28.826324928550157,TCP,56878,53,0
4984627.49893782,868.6730405286253,2.816237832480606,TCP,7637,31949,1
44061.23053384104,204399.4165633345,46.56111233855548,TCP,48199,22,0
53955.75806534779,148521.90260818132,32.794581342194704,TCP,53332,8080,0
26581.956167166794,149920.09050943592,41.70811816682646,TCP,46791,8443,0
62517.88321053587,94590.6387551068,32.30605097594163,TCP,63262,3306,0
46771.33315135768,142654.25516282683,32.81544198107585,TCP,46345,80,0
78292.83737834122,127879.17218370401,28.378670444034256,TCP,37887,80,0
42143.40832188147,100543.10507203086,27.29897196774941,TCP,61747,8080,0
58920.35317055276,127463.76578032113,36.55532683876771,TCP,43317,443,0
54509.22210146805,134561.6432445281,21.439770627582014,UDP,54815,443,0
52376.72075749603,74469.44062899146,51.03250130899937,TCP,54077,8443,0
61666.51083627388,196351.61433827865,32.34369702054677,TCP,13687,3306,0
4292050.690835145,1215.331523354027,7.12583876278668,UDP,47396,2763,1
39932.895839051285,80966.46651059965,22.17477153848271,TCP,44684,53,0
68568.25531878095,171470.64015828219,20.638264990272145,TCP,32938,8443,0
58650.625423151025,135101.87414263413,46.08067937695557,TCP,43333,21,0
57835.403207517025,108869.59846529683,28.453285101086827,UDP,22008,25,0
48765.11482710899,138834.17977654096,13.96857238947457,TCP,16608,80,0
33280.7455539811,66828.05108312803,21.342124233068706,TCP,7315,53,0
56699.92272918355,125089.65795893001,22.975077338165715,TCP,9889,22,0
52026.85177802123,13096.496711223954,33.922220973687885,TCP,60675,25,0
44440.80419690207,177249.8631716006,32.92459036449374,TCP,50604,25,0
45984.337594287885,124130.97448836577,33.481613981076336,TCP,20138,3389,0
58206.834581590105,74169.00656401938,25.268980737799282,TCP,34002,80,0
49167.859756154976,95024.84861706416,52.863878369457986,TCP,58633,25,0
50450.0980779641,141682.18602194788,52.84152359785374,UDP,1071,443,0
54925.51959247307,78530.9261296526,33.37828326111512,TCP,1046,22,0
20137.820073140032,132995.10497627305,43.49693038682082,UDP,14400,8443,0
57122.24484294637,101678.44550481401,26.368101587882347,TCP,2647,53,0
50275.913233569794,124194.53063767545,16.988952988954882,ICMP,29125,21,0
64519.98206830797,219760.91265527625,22.102113165424743,TCP,55506,25,0
58191.67746338671,97488.70381273158,9.712651163087926,TCP,47546,80,0
53364.34099125387,169353.69843461734,35.25750590929137,TCP,44713,22,0
48014.814899637706,118687.6676088001,32.45739132359398,UDP,4680,21,0
71705.88044046653,66305.82650135196,13.218897591409831,UDP,39906,53,0
39288.03361699923,62521.22810123137,20.986129575587345,TCP,34951,25,0
51382.656612902494,57355.40745168008,31.737454651250893,TCP,5070,22,0
51706.22230229215,105362.73091811412,19.29332453613594,TCP,5173,443,0
56147.42685993039,117826.07739463712,34.446430439803095,TCP,18268,80,0
66574.10733436588,123138.80312708048,37.77401607714681,TCP,22054,21,0
60.30177811034861,71.88352237033743,0.03148007855289098,TCP,32424,561,1
44203.31356660374,74815.14417038675,19.843729621982398,UDP,6982,53,0
52557.62279029474,148597.0853640161,30.808923234183094,UDP,20727,21,0
64531.107978853375,85077.48894758994,16.224704610544673,ICMP,42424,8443,0
24415.21675976724,54270.121205781325,18.44503335041012,TCP,37759,8443,0
55269.645139818764,175866.81887792767,23.019623270764843,TCP,16835,25,0
59964.38453083453,63917.1584302378,27.457021681069016,TCP,30591,53,0
62946.31277068033,120586.92668676413,42.3067002686124,TCP,50636,3389,0
42835.96560000231,112016.52315344648,36.510319086178086,TCP,17667,25,0
52782.699598771156,112198.00595182272,20.620945413297644,TCP,1343,443,0
45892.24241680644,186079.67349773357,33.57647657840302,TCP,59232,3306,0
34516.059941332445,107552.03023073626,15.029538472832034,TCP,22383,80,0
58830.549173227264,137396.78718079787,20.351669746462907,TCP,65358,53,0
36807.35557011586,151221.64437986002,21.902919120922974,TCP,65073,3306,0
66840.17381845608,139556.4004703122,29.534939879732143,TCP,23374,3389,0
54022.44171432974,44360.24760386902,27.06770812845834,TCP,30601,8080,0
44727.1289728506,126496.24203370906,40.105393753983215,UDP,59521,443,0
51018.697537540036,97475.99690078784,35.017345155516935,UDP,2516,3389,0
29474.98553673324,117266.08846552146,23.387018306148228,TCP,17742,22,0
30688.661280889537,163099.14170878733,40.82046097586828,TCP,29113,443,0
27390.115283404288,113857.98711319848,0.6544077598165678,TCP,34601,80,0
53232.61953952635,99370.13661503315,4.463370368423501,TCP,57783,8080,0
52331.43991502699,82642.38189414945,26.475335521585514,TCP,13919,80,0
66790.95742997571,127776.23507762274,42.38871469812828,TCP,44076,3306,0
51530.46945860861,95698.83836178335,36.07076472003492,TCP,64340,53,0
58793.33497038917,118409.51074287304,30.06588489043626,TCP,56014,8443,0
57047.373848074494,112134.86519003914,23.348247465441986,TCP,19321,443,0
41349.52266608747,67907.14379599871,25.673638830849107,TCP,59329,3389,0
54973.12542700539,87956.26830658247,34.187718680028716,TCP,64606,8080,0
44701.34462258588,81876.9853908009,36.33984387934652,TCP,33486,443,0
49865.99198162044,146926.4642016587,48.94454125567199,UDP,64349,53,0
62291.71358926846,68063.58084152236,10.064737166722402,TCP,64986,3306,0
41971.16650054132,61674.777534445384,30.193260877647194,TCP,36690,3306,0
58263.86571340311,112973.88783440573,43.16753379924144,UDP,44612,25,0
2004.35435227471,724.6690255857441,9374.958908838114,TCP,59388,6667,1
56434.48086690798,104198.23541878916,20.06087525287011,TCP,46920,443,0
58558.05554207728,100742.39908437965,12.425045879398013,UDP,45457,8443,0
61062.7335270063,49519.990519855506,31.29861121956639,TCP,61012,80,0
35647.4493068053,135278.52133939235,39.27924290787928,TCP,2046,443,0
48540.70102379766,103974.84320919955,24.307598227122014,UDP,10227,22,0
41606.41570925766,60501.15226476966,9.7199787846464,TCP,50890,21,0
52263.82290209744,142418.3109983522,26.214138216975634,UDP,39667,80,0
79.01990186301224,74.98992717648731,0.08096818465919753,TCP,4328,855,1
58567.61099436571,77117.92910505287,36.287577723288535,UDP,32765,25,0
62465.47786501962,104369.16231466715,50.18715898472017,TCP,20125,22,0
58778.71297038284,117632.73708359132,7.959194774143853,TCP,57227,3306,0
51048.79371492238,120295.39896521303,42.35315491276654,TCP,48445,443,0
57340.75908407614,108433.42406357551,35.119653813540786,TCP,16781,22,0
29478.157306200425,114755.88576178814,3.206815937076385,TCP,33338,80,0
73856.78446874034,147398.1822662003,27.08865144223143,UDP,49844,8080,0
21574.312250781782,133172.70927781737,22.447505612673027,TCP,17829,21,0
46488.116940756314,141472.6982639147,19.53076827013198,TCP,59342,8080,0
36584.809308837066,126317.33395338782,23.124342413527508,TCP,22221,3389,0
37049.821028909275,109596.93842180003,20.79207367870348,UDP,9263,21,0
79950.9633753768,113125.6480405201,16.654165127086113,TCP,18549,22,0
54919.93225571165,160780.28240805294,15.052856765264572,TCP,57713,443,0
39070.84272110709,49527.32156255208,31.567372770951657,TCP,27308,3306,0
59508.65566600613,165939.81194321404,26.665491514124817,TCP,56008,443,0
25966.10688411612,120522.1570270176,22.338849512777344,UDP,27279,25,0
63295.90939351929,105931.23353913377,50.58308523195086,TCP,60653,3389,0
56363.72206182783,64316.13935024032,26.000195289460827,TCP,44933,3306,0
6352383.099229667,18373.441187355955,2.3750747087519093,TCP,59140,13878,1
59530.56714291916,120494.44527621038,36.80205602387123,TCP,40801,8443,0
78543.61193411252,93426.47281708017,33.67920611742987,UDP,59847,8443,0
32084.517789133115,135699.95748006454,42.99294990347301,UDP,54796,53,0
24813.34358564424,126555.23076304162,14.685932539336816,UDP,38682,3389,0
48570.71319479098,133900.37239732337,9.160294650801099,ICMP,37524,25,0
50211.08124310257,150373.35085833873,29.95585855125305,TCP,55624,3389,0
57183.133077806924,56280.981948794266,30.82564350834077,TCP,64897,8443,0
31200.421064822553,32390.567229286855,35.780100747308644,TCP,15234,3389,0
62926.377413050504,119489.75798075002,45.51146892407213,UDP,60567,25,0
46938.95727427348,72801.13273549298,20.395625266897397,TCP,58805,8443,0
31821.35420028085,152649.1632669582,36.48614053519545,TCP,48299,8080,0
31765.154472920574,96960.24391064906,38.29910421128737,TCP,13516,8443,0
45749.85239438751,104564.63606554101,34.251777832719426,TCP,48590,3389,0
34728.235827219716,103598.01530544645,18.276506002370542,TCP,53949,443,0
63434.078649715186,107119.09485447462,19.708531822072423,UDP,64706,25,0
59194.480707118986,129814.19794289666,15.500709126887353,TCP,8684,3306,0
70755.80541789498,142473.7767295429,29.166036542562082,TCP,27201,21,0
56108.95840603203,110535.77902206682,19.03154288911948,TCP,38196,53,0
697.9835662791595,1039.7405883991835,3957.8652298537577,TCP,14991,9001,1
51502.54456990211,77204.6434567497,37.102287836759444,TCP,13205,22,0
62604.62206186094,98838.46009729442,48.83973835328702,TCP,11482,443,0
66186.85668986314,86988.39295050665,37.13025064910738,TCP,56740,8443,0
78867.4405551886,119103.0276692088,53.13999533360527,TCP,59535,443,0
31546.097786021346,194043.3686602728,35.126584805500634,TCP,63106,8080,0
37012.533264601356,97262.31665129011,25.01954269459745,TCP,17980,443,0
43591.21030495199,101895.24241384224,37.70702580105957,TCP,45174,22,0
64935.52078849885,188572.58719937265,25.392419688757656,UDP,2029,53,0
53034.592877467905,91688.08547325133,34.932272010510964,UDP,10692,8443,0
67.50677487934124,59.29901197355034,0.04388634990946078,TCP,35942,975,1
53731.80964701624,73816.575422947,31.918934871810173,TCP,8827,3389,0
40559.83273498243,175325.40559448482,46.67214144966065,TCP,7701,80,0
57441.81062133179,183160.12446359554,32.329099554038145,UDP,10727,3389,0
48897.820076143995,145789.37166036185,35.555591994553566,TCP,53577,3389,0
