user_id,hora_login,ip_origen,bytes_sent,failed_logins,num_accesos_dia
user_03,16.28,192.168.5.24,278899.54,0,5
user_03,17.06,192.168.5.24,162096.41,1,6
user_03,13.39,192.168.5.24,364753.12,0,2
user_03,18.39,192.168.5.24,472648.02,1,5
user_03,18.23,192.168.5.24,491487.39,1,9
user_03,16.97,192.168.5.24,149308.14,0,6
user_03,17.26,192.168.5.24,471010.49,1,5
user_03,15.19,192.168.5.24,232191.72,0,6
user_03,14.94,192.168.5.24,421485.22,0,9
user_03,17.76,192.168.5.24,334737.05,0,6
user_03,17.23,192.168.5.24,244980.58,2,2
user_03,14.06,192.168.5.24,246015.41,1,4
user_03,13.63,192.168.5.24,428373.0,0,3
user_03,16.64,192.168.5.24,442156.66,0,8
user_03,16.07,192.168.5.24,407685.75,0,4
user_03,15.49,192.168.5.24,288197.52,0,5
user_03,16.34,192.168.5.24,417798.76,0,7
user_03,15.38,192.168.5.24,477276.37,0,7
user_03,16.13,192.168.5.24,459218.48,0,7
user_03,16.48,192.168.5.24,229990.4,0,7
user_03,17.97,192.168.5.24,444946.46,0,9
user_03,15.52,192.168.5.24,384312.07,0,4
user_03,14.99,192.168.5.24,468428.04,1,3
user_03,16.76,192.168.5.24,561088.64,0,3
user_03,16.58,128.103.4.1,452703.81,0,3
user_03,15.0,192.168.5.24,308999.3,0,3
user_03,15.85,192.168.5.24,186622.68,0,4
user_03,15.78,192.168.5.24,300039.5,0,7
user_03,18.39,192.168.5.24,281127.15,0,3
user_03,16.87,192.168.5.24,480061.43,0,9
user_03,18.1,192.168.5.24,304917.45,0,1
user_03,14.24,192.168.5.24,340464.61,0,9
user_03,13.63,192.168.5.24,201254.33,0,1
user_03,15.83,192.168.5.24,463732.15,0,5
user_03,16.91,192.168.5.24,242166.35,0,7
user_03,17.53,192.168.5.24,442861.0,0,1
user_03,12.28,192.168.5.24,356249.65,0,7
user_03,17.35,192.168.5.24,319304.97,0,6
user_03,16.51,192.168.5.24,342497.93,0,6
user_03,16.6,192.168.5.24,453031.05,0,7
user_03,15.82,192.168.5.24,237969.94,0,7
user_03,14.55,192.168.5.24,212022.08,2,8
user_03,16.31,192.168.5.24,287163.05,0,8
user_03,19.84,192.168.5.24,463039.81,0,5
user_03,13.82,192.168.5.24,426532.86,0,6
user_03,15.68,192.168.5.24,310289.27,1,2
user_03,15.79,192.168.5.24,167979.56,0,7
user_03,14.65,192.168.5.24,389223.22,0,7
user_03,15.36,192.168.5.24,168186.56,0,7
user_03,15.58,192.168.5.24,258622.6,0,2
user_03,17.44,192.168.5.24,421458.42,0,2
user_03,16.12,192.168.5.24,284734.73,0,6
user_03,17.01,192.168.5.24,227577.04,0,1
user_03,17.06,192.168.5.24,431086.11,0,1
user_03,16.27,192.168.5.24,270121.16,0,7
user_03,16.19,192.168.5.24,249631.78,0,9
user_03,15.53,192.168.5.24,381537.89,0,4
user_03,15.43,192.168.5.24,301192.1,0,8
user_03,15.13,192.168.5.24,337283.2,0,4
user_03,16.74,192.168.5.24,191793.79,0,2
user_03,15.59,192.168.5.24,327337.75,0,3
user_03,17.46,192.168.5.24,400405.07,0,3
user_03,17.31,192.168.5.24,225584.6,0,2
user_03,18.96,192.168.5.24,515211.86,0,5
user_03,17.74,192.168.5.24,421730.11,0,9
user_03,16.19,192.168.5.24,380950.03,0,4
user_03,16.11,192.168.5.24,434034.28,0,9
user_03,15.4,192.168.5.24,224206.8,0,5
user_03,17.73,192.168.5.24,311430.4,0,5
user_03,16.69,192.168.5.24,246094.8,2,5
user_03,15.87,192.168.5.24,239441.46,0,1
user_03,15.23,192.168.5.24,626433.35,0,5
user_03,18.52,192.168.5.24,332960.64,0,6
user_03,15.39,3.212.57.1,221428.51,0,6
user_03,15.58,192.168.5.24,245174.28,0,7
user_03,17.42,192.168.5.24,438419.16,1,4
user_03,17.07,192.168.5.24,340512.4,1,8
user_03,16.95,192.168.5.24,317419.04,0,5
user_03,15.41,192.168.5.24,261738.52,0,7
user_03,15.12,192.168.5.24,405860.69,0,6
user_03,17.8,192.168.5.24,274001.69,0,3
user_03,16.38,192.168.5.24,209130.69,0,2
user_03,19.03,192.168.5.24,326521.81,0,8
user_03,18.59,192.168.5.24,506045.76,0,3
user_03,15.32,192.168.5.24,348609.53,0,6
user_03,17.62,192.168.5.24,405093.57,0,8
user_03,15.9,192.168.5.24,253519.98,2,7
user_03,15.27,192.168.5.24,58186.16,0,1
user_03,15.78,192.168.5.24,253068.43,0,3
user_03,15.93,192.168.5.24,313687.01,0,1
user_03,16.95,192.168.5.24,397774.73,1,3
user_03,15.93,192.168.5.24,80080.72,0,1
user_03,17.1,192.168.5.24,337782.69,0,8
user_03,16.31,192.168.5.24,356463.01,0,8
user_03,14.07,192.168.5.24,464787.48,0,7
user_03,17.81,192.168.5.24,321408.42,0,6
user_03,16.52,192.168.5.24,357792.06,0,2
user_03,16.17,192.168.5.24,266848.28,0,9
user_03,18.54,192.168.5.24,307462.61,0,6
user_03,18.37,192.168.5.24,347261.71,0,6
user_03,18.31,192.168.5.24,389416.23,0,2
user_03,15.66,192.168.5.24,251526.35,0,8
user_03,17.51,192.168.5.24,293891.22,1,1
user_03,14.15,192.168.5.24,300629.04,0,8
user_03,17.85,192.168.5.24,300135.52,0,3
user_03,15.75,192.168.5.24,338259.37,0,2
user_03,15.45,192.168.5.24,430224.94,1,4
user_03,13.44,192.168.5.24,206556.05,0,8
user_03,15.26,44.57.50.1,309933.18,0,2
user_03,15.15,192.168.5.24,353378.32,0,1
user_03,16.86,192.168.5.24,433595.22,1,7
user_03,16.21,192.168.5.24,244824.92,0,1
user_03,15.08,192.168.5.24,278396.51,0,5
user_03,17.04,192.168.5.24,377864.71,0,8
user_03,15.02,192.168.5.24,238094.68,0,5
user_03,14.73,192.168.5.24,283350.39,1,5
user_03,18.02,192.168.5.24,346154.76,0,1
user_03,15.94,44.18.17.1,327036.51,0,6
user_03,17.57,192.168.5.24,346988.9,0,1
user_03,15.13,192.168.5.24,325756.11,0,7
user_03,17.84,192.168.5.24,280927.63,0,1
user_03,15.68,240.37.14.1,399077.69,2,1
user_03,18.11,192.168.5.24,261462.5,0,7
user_03,18.94,192.168.5.24,215533.92,2,6
user_03,17.19,192.168.5.24,227072.62,0,7
user_03,17.84,192.168.5.24,319702.15,0,6
user_03,14.51,192.168.5.24,246968.65,0,9
user_03,18.64,192.168.5.24,403017.2,0,6
user_03,16.13,192.168.5.24,245875.41,0,3
user_03,16.61,192.168.5.24,394014.23,0,6
user_03,16.29,192.168.5.24,367090.54,1,2
user_03,17.3,192.168.5.24,261009.81,0,3
user_03,14.75,192.168.5.24,450664.14,0,1
user_03,19.15,192.168.5.24,308087.45,0,3
user_03,16.71,192.168.5.24,287653.49,0,4
user_03,16.19,192.168.5.24,500731.35,0,8
user_03,16.94,192.168.5.24,313498.28,0,8
user_03,20.14,192.168.5.24,300813.54,0,5
user_03,17.12,192.168.5.24,380995.75,0,2
user_03,16.83,192.168.5.24,240786.94,1,8
user_03,17.86,192.168.5.24,394108.22,0,3
user_03,17.45,192.168.5.24,154043.74,0,4
user_03,16.89,192.168.5.24,229910.53,0,3
user_03,17.15,192.168.5.24,394253.22,0,2
user_03,15.84,192.168.5.24,193164.91,0,7
user_03,16.47,192.168.5.24,210945.73,0,9
user_03,16.05,192.168.5.24,427046.89,0,9
user_03,18.0,192.168.5.24,296626.96,0,9
user_03,17.03,192.168.5.24,358032.21,0,1
user_03,16.41,192.168.5.24,320603.65,0,1
user_03,17.01,192.168.5.24,197586.76,0,1
user_03,17.77,192.168.5.24,466461.0,0,9
user_03,16.71,192.168.5.24,268623.85,0,5
user_03,17.22,192.168.5.24,184276.61,0,5
user_03,17.58,192.168.5.24,279133.03,0,6
user_03,17.4,192.168.5.24,415719.59,0,8
user_03,16.72,192.168.5.24,351936.94,0,1
user_03,15.15,192.168.5.24,194358.76,0,9
user_03,16.28,192.168.5.24,188940.24,1,4
user_03,16.83,192.168.5.24,263187.33,0,2
user_03,16.5,192.168.5.24,219609.18,0,4
user_03,15.65,192.168.5.24,365351.37,0,7
user_03,15.18,192.168.5.24,432602.28,0,5
user_04,6.84,192.168.1.17,59339.81,0,5
user_04,6.99,192.168.1.17,93812.29,0,3
user_04,8.09,192.168.1.17,59210.08,0,6
user_04,7.55,192.168.1.17,57417.62,1,5
user_04,7.66,192.168.1.17,66192.85,0,1
user_04,7.73,192.168.1.17,109130.32,1,1
user_04,7.71,192.168.1.17,77228.32,0,3
user_04,7.06,192.168.1.17,57186.61,0,2
user_04,8.09,192.168.1.17,84884.6,0,3
user_04,8.13,192.168.1.17,83079.09,0,1
user_04,7.89,192.168.1.17,85834.3,0,7
user_04,7.4,192.168.1.17,53794.8,0,4
user_04,6.09,192.168.1.17,59385.06,0,3
user_04,7.2,192.168.1.17,77296.04,0,4
user_04,7.88,192.168.1.17,101560.24,1,6
user_04,7.2,192.168.1.17,72616.26,0,4
user_04,7.41,192.168.1.17,75927.27,0,5
user_04,7.13,192.168.1.17,12733.56,0,7
user_04,6.67,192.168.1.17,70775.1,0,1
user_04,7.51,192.168.1.17,48647.45,0,8
user_04,7.17,192.168.1.17,73556.18,0,4
user_04,6.33,192.168.1.17,37544.87,0,6
user_04,7.78,192.168.1.17,61777.22,1,1
user_04,7.51,192.168.1.17,73996.79,0,5
user_04,7.65,192.168.1.17,66951.38,0,8
user_04,7.02,192.168.1.17,45706.8,1,8
user_04,7.76,192.168.1.17,79583.79,0,4
user_04,6.11,192.168.1.17,57425.88,1,3
user_04,8.07,192.168.1.17,36766.43,0,6
user_04,8.49,192.168.1.17,77406.09,0,3
user_04,5.88,192.168.1.17,26516.02,0,6
user_04,6.62,192.168.1.17,68750.73,0,4
user_04,8.19,192.168.1.17,67586.87,0,8
user_04,6.7,192.168.1.17,124354.55,0,6
user_04,8.63,114.234.227.1,83455.65,2,7
user_04,6.5,192.168.1.17,78068.95,0,7
user_04,7.17,192.168.1.17,106363.47,0,6
user_04,7.11,192.168.1.17,89796.97,0,4
user_04,8.02,192.168.1.17,56536.7,0,1
user_04,8.67,192.168.1.17,82013.79,0,5
user_04,7.52,192.168.1.17,48347.35,1,7
user_04,6.41,192.168.1.17,40825.35,0,5
user_04,8.75,192.168.1.17,94984.36,1,5
user_04,6.32,192.168.1.17,61292.14,0,8
user_04,6.48,192.168.1.17,79778.99,0,4
user_04,7.37,82.207.200.1,57332.89,0,5
user_04,8.09,192.168.1.17,82250.12,0,8
user_04,7.2,192.168.1.17,42901.93,0,3
user_04,8.33,192.168.1.17,66579.71,0,3
user_04,7.21,192.168.1.17,79454.3,0,6
user_04,6.56,192.168.1.17,70692.42,0,7
user_04,7.66,192.168.1.17,78466.96,0,3
user_04,6.94,192.168.1.17,89184.41,1,8
user_04,7.6,192.168.1.17,61266.33,0,3
user_04,7.8,192.168.1.17,52712.3,0,2
user_04,6.29,192.168.1.17,48806.6,0,4
user_04,6.32,192.168.1.17,65156.37,0,6
user_04,8.24,192.168.1.17,74543.87,0,3
user_04,7.14,192.168.1.17,84883.42,0,9
user_04,7.6,192.168.1.17,64309.45,0,9
user_04,8.44,192.168.1.17,88642.92,0,6
user_04,6.86,192.168.1.17,43461.9,0,1
user_04,7.19,192.168.1.17,63146.1,0,2
user_04,6.8,192.168.1.17,81943.0,0,3
user_04,8.29,192.168.1.17,101338.58,0,4
user_04,7.69,192.168.1.17,84636.0,0,8
user_04,7.31,192.168.1.17,55119.39,0,1
user_04,7.49,192.168.1.17,78703.56,0,3
user_04,7.41,192.168.1.17,66177.83,0,4
user_04,6.67,192.168.1.17,71535.55,0,9
user_04,8.27,192.168.1.17,103854.8,0,8
user_04,9.04,192.168.1.17,58776.79,0,7
user_04,8.01,192.168.1.17,116331.46,1,5
user_04,7.41,192.168.1.17,83730.6,0,6
user_04,7.34,192.168.1.17,80474.22,0,1
user_04,7.05,192.168.1.17,29949.02,0,9
user_04,7.6,192.168.1.17,62053.94,0,7
user_04,6.77,192.168.1.17,88706.07,0,9
user_04,6.74,192.168.1.17,92243.18,0,9
user_04,8.16,192.168.1.17,54220.7,0,6
user_04,7.18,155.64.144.1,94456.85,0,5
user_04,7.3,192.168.1.17,54329.65,1,7
user_04,8.32,192.168.1.17,59474.67,2,2
user_04,7.53,192.168.1.17,84683.98,0,3
user_04,7.6,192.168.1.17,62715.17,0,2
user_04,7.37,192.168.1.17,75565.56,0,7
user_04,7.25,192.168.1.17,35426.15,0,6
user_04,7.45,192.168.1.17,77293.86,1,5
user_04,6.06,192.168.1.17,39895.13,0,3
user_04,6.9,192.168.1.17,69036.75,0,3
user_04,7.45,192.168.1.17,58357.37,1,4
user_04,7.65,192.168.1.17,120552.53,0,7
user_04,7.3,192.168.1.17,28208.95,0,5
user_04,6.89,135.33.236.1,64074.47,1,8
user_04,6.86,192.168.1.17,51623.59,0,4
user_04,7.24,192.168.1.17,79499.92,0,5
user_04,7.81,192.168.1.17,64450.23,0,6
user_04,6.78,192.168.1.17,82983.14,0,1
user_04,7.39,192.168.1.17,81511.88,0,2
user_04,7.29,192.168.1.17,95480.64,0,7
user_04,7.53,192.168.1.17,52542.71,0,4
user_04,7.11,192.168.1.17,68861.22,0,6
user_04,6.91,192.168.1.17,57835.68,0,1
user_04,6.21,192.168.1.17,80205.03,0,8
user_04,7.97,192.168.1.17,52721.26,0,4
user_04,6.94,192.168.1.17,63825.52,0,8
user_04,7.23,192.168.1.17,41698.65,0,6
user_04,7.06,192.168.1.17,82785.67,0,9
user_04,8.15,192.168.1.17,86129.57,0,4
user_04,7.87,192.168.1.17,58535.9,0,8
user_04,8.1,192.168.1.17,48485.68,0,1
user_04,7.31,192.168.1.17,29280.83,0,2
user_04,8.27,192.168.1.17,104338.0,2,4
user_04,7.39,192.168.1.17,103455.03,0,8
user_04,7.11,58.10.147.1,82033.54,0,4
user_04,6.65,192.168.1.17,84400.16,0,9
user_04,6.86,192.168.1.17,62961.84,0,8
user_04,6.8,192.168.1.17,70643.3,0,9
user_04,7.54,192.168.1.17,61258.44,0,3
user_04,7.08,192.168.1.17,52618.44,1,5
user_04,8.41,192.168.1.17,61350.67,0,8
user_04,7.22,192.168.1.17,60769.22,0,8
user_04,7.52,192.168.1.17,72184.51,0,8
user_04,7.24,192.168.1.17,51753.43,0,8
user_04,7.75,192.168.1.17,64632.82,1,6
user_04,7.3,192.168.1.17,73413.19,0,5
user_04,5.79,192.168.1.17,65524.08,0,8
user_04,7.76,192.168.1.17,52416.06,0,1
user_04,7.42,192.168.1.17,29556.05,0,8
user_04,7.63,192.168.1.17,42855.4,1,8
user_04,8.47,192.168.1.17,32719.58,2,2
user_04,7.57,192.168.1.17,78810.41,0,9
user_04,7.03,192.168.1.17,42911.2,0,4
user_04,6.6,192.168.1.17,73888.97,1,5
user_04,7.03,192.168.1.17,95877.56,0,6
user_04,7.4,192.168.1.17,47580.18,0,2
user_04,6.87,192.168.1.17,42838.52,0,1
user_04,7.78,224.249.138.1,35091.46,2,4
user_04,7.79,192.168.1.17,80826.45,0,4
user_04,6.27,192.168.1.17,116908.19,0,2
user_04,6.35,192.168.1.17,94784.83,0,2
user_04,6.47,192.168.1.17,22177.65,0,4
user_04,7.51,192.168.1.17,75418.56,1,2
user_04,6.62,192.168.1.17,80893.34,0,8
user_04,6.4,192.168.1.17,38414.37,0,5
user_04,7.87,192.168.1.17,74531.3,1,4
user_04,8.17,192.168.1.17,76926.6,0,6
user_04,7.44,192.168.1.17,61269.11,0,1
user_04,8.2,192.168.1.17,66401.91,0,4
user_04,7.32,192.168.1.17,66614.15,1,7
user_04,7.09,192.168.1.17,67950.32,0,5
user_04,8.02,192.168.1.17,54703.15,0,6
user_04,7.71,192.168.1.17,58219.26,0,8
user_04,6.69,192.168.1.17,46299.18,0,5
user_04,7.51,192.168.1.17,72170.46,0,6
user_04,7.56,192.168.1.17,73750.58,0,6
user_04,7.58,192.168.1.17,62254.21,0,4
user_04,6.82,192.168.1.17,54843.48,0,4
user_04,6.75,192.168.1.17,73158.5,1,3
user_04,6.9,192.168.1.17,79600.05,0,5
user_04,6.92,192.168.1.17,42073.87,0,1
user_04,7.55,192.168.1.17,112711.25,0,5
user_04,7.68,192.168.1.17,50474.09,0,9
user_04,7.53,192.168.1.17,81320.56,0,6
user_04,8.38,192.168.1.17,86996.35,0,9
user_04,7.49,192.168.1.17,74743.76,0,4
user_04,6.71,192.168.1.17,54402.19,0,8
user_04,7.49,192.168.1.17,42660.51,0,1
user_04,6.87,192.168.1.17,70695.2,0,5
user_04,6.89,192.168.1.17,63910.38,0,4
user_04,6.39,192.168.1.17,47953.51,0,1
user_04,6.98,192.168.1.17,63844.62,0,5
user_04,7.63,192.168.1.17,56469.92,0,5
user_04,7.95,192.168.1.17,81856.73,0,1
user_04,8.08,192.168.1.17,54235.3,0,1
user_04,7.64,192.168.1.17,50755.51,0,2
user_04,7.21,192.168.1.17,64243.02,0,6
user_04,6.54,192.168.1.17,50745.08,2,3
user_04,7.02,192.168.1.17,89830.77,2,3
user_04,7.11,192.168.1.17,88182.47,0,8
user_04,7.06,192.168.1.17,82689.76,0,7
user_04,6.85,192.168.1.17,43456.23,0,4
user_04,7.91,192.168.1.17,76250.04,0,7
user_04,7.48,192.168.1.17,51685.63,0,7
user_04,5.73,192.168.1.17,93245.05,0,2
user_04,7.74,192.168.1.17,78722.56,0,7
user_04,6.95,192.168.1.17,90220.47,0,2
user_04,6.87,192.168.1.17,54366.33,0,2
user_04,7.87,192.168.1.17,65640.18,0,9
user_04,7.22,192.168.1.17,47657.87,0,8
user_04,7.31,192.168.1.17,46129.95,0,2
user_04,7.5,192.168.1.17,47012.53,0,5
user_04,7.22,192.168.1.17,73192.53,0,4
user_04,6.12,192.168.1.17,69333.04,0,4
user_04,7.09,192.168.1.17,96846.51,0,3
user_04,6.9,192.168.1.17,56103.8,0,1
user_04,7.67,192.168.1.17,40489.26,1,8
user_04,6.45,192.168.1.17,62862.5,0,5
user_04,7.3,192.168.1.17,77612.78,0,8
user_04,7.41,192.168.1.17,52331.48,1,1
user_04,7.59,192.168.1.17,24949.3,0,2
user_04,7.41,192.168.1.17,38762.55,0,8
user_04,7.63,230.154.51.1,59989.61,0,2
user_04,7.75,192.168.1.17,47130.52,0,1
user_04,7.55,192.168.1.17,34264.33,0,9
user_04,6.02,192.168.1.17,78360.38,2,5
user_04,7.19,192.168.1.17,67604.09,0,2
user_04,7.38,192.168.1.17,73505.87,0,4
user_04,7.28,192.168.1.17,95335.8,1,8
user_04,7.1,192.168.1.17,100253.95,0,8
user_04,6.56,192.168.1.17,53481.4,0,3
user_04,6.91,192.168.1.17,85729.46,0,1
user_04,6.71,192.168.1.17,95900.68,0,7
user_04,7.51,192.168.1.17,65832.54,0,1
user_04,6.79,192.168.1.17,46214.73,1,9
user_04,7.51,192.168.1.17,77555.39,0,7
user_04,7.18,176.132.80.1,58658.0,1,3
user_04,6.19,192.168.1.17,90030.96,0,7
user_04,8.12,192.168.1.17,57983.17,0,5
user_04,7.04,192.168.1.17,51256.55,0,8
user_04,6.5,192.168.1.17,45524.66,0,2
user_04,7.63,192.168.1.17,59599.2,0,9
user_04,6.72,192.168.1.17,95914.64,0,5
user_04,7.05,192.168.1.17,59124.98,0,2
user_04,7.27,192.168.1.17,75796.29,0,6
user_04,6.78,192.168.1.17,93343.42,0,4
user_04,6.92,192.168.1.17,101358.29,0,2
user_04,8.1,192.168.1.17,52813.59,1,5
user_04,7.54,192.168.1.17,109734.51,0,4
user_04,7.58,192.168.1.17,68191.39,0,9
user_04,7.34,192.168.1.17,66360.96,0,5
user_04,6.72,192.168.1.17,128588.86,0,3
user_04,7.44,192.168.1.17,48548.3,0,4
user_04,7.68,192.168.1.17,78922.7,0,7
user_04,8.39,192.168.1.17,88088.5,0,6
user_04,7.46,192.168.1.17,57899.58,1,7
user_04,8.12,192.168.1.17,65784.57,0,9
user_04,7.6,192.168.1.17,49346.67,2,6
user_04,7.23,192.168.1.17,44205.91,0,6
user_04,6.67,192.168.1.17,52240.39,0,6
user_05,17.21,192.168.4.30,40631.67,0,1
user_05,17.56,192.168.4.30,144167.58,0,9
user_05,16.8,192.168.4.30,180846.99,0,4
user_05,17.56,192.168.4.30,101351.59,0,9
user_05,17.9,192.168.4.30,134909.63,0,7
user_05,17.45,192.168.4.30,139734.21,2,3
user_05,17.8,192.168.4.30,163467.96,0,1
user_05,17.85,192.168.4.30,120426.08,0,5
user_05,16.7,192.168.4.30,116370.9,0,8
user_05,17.6,192.168.4.30,163081.77,0,4
user_05,17.62,192.168.4.30,57947.61,0,3
user_05,17.09,192.168.4.30,112248.65,0,3
user_05,17.9,192.168.4.30,131091.96,1,4
user_05,16.58,192.168.4.30,93443.0,0,7
user_05,17.79,192.168.4.30,68827.45,0,8
user_05,16.4,192.168.4.30,136823.06,1,5
user_05,19.12,192.168.4.30,148125.75,0,4
user_05,16.93,192.168.4.30,129890.61,2,9
user_05,16.89,192.168.4.30,121677.48,0,5
user_05,18.73,192.168.4.30,118327.1,0,7
user_05,16.64,192.168.4.30,132476.56,0,6
user_05,17.46,192.168.4.30,97691.38,0,9
user_05,17.62,192.168.4.30,156573.31,0,9
user_05,17.65,192.168.4.30,106931.4,0,6
user_05,17.89,192.168.4.30,91510.84,0,8
user_05,18.05,172.171.138.1,127217.79,0,5
user_05,17.63,192.168.4.30,133359.3,0,7
user_05,17.17,192.168.4.30,178092.82,0,1
user_05,19.0,192.168.4.30,86081.25,0,2
user_05,17.91,192.168.4.30,69446.06,1,6
user_05,17.28,192.168.4.30,65371.79,1,9
user_05,18.27,192.168.4.30,93253.06,1,4
user_05,16.96,192.168.4.30,139540.19,0,3
user_05,18.63,192.168.4.30,91565.05,0,3
user_05,17.54,192.168.4.30,107853.58,0,2
user_05,18.26,192.168.4.30,80669.4,0,2
user_05,18.46,192.168.4.30,76025.75,0,3
user_05,17.13,192.168.4.30,168800.82,0,2
user_05,16.52,192.168.4.30,117814.8,0,2
user_05,17.89,192.168.4.30,78886.11,1,2
user_05,16.25,192.168.4.30,83838.35,0,2
user_05,15.61,192.168.4.30,162117.72,1,1
user_05,17.15,192.168.4.30,93699.03,1,1
user_05,18.9,192.168.4.30,130831.86,0,6
user_05,18.15,192.168.4.30,92082.82,0,8
user_05,18.05,192.168.4.30,122272.52,0,4
user_05,18.0,84.89.7.1,114454.25,0,2
user_05,18.0,192.168.4.30,155091.27,0,3
user_05,15.8,192.168.4.30,101185.77,1,4
user_05,17.78,192.168.4.30,163720.26,0,4
user_05,18.05,192.168.4.30,171285.1,0,8
user_05,18.31,192.168.4.30,172854.31,0,4
user_05,18.24,192.168.4.30,148863.66,1,4
user_05,19.1,192.168.4.30,144396.46,0,6
user_05,18.09,192.168.4.30,113990.63,0,9
user_05,16.79,192.168.4.30,102780.29,0,6
user_05,17.34,192.168.4.30,94493.87,1,2
user_05,16.9,192.168.4.30,214848.67,0,4
user_05,17.63,192.168.4.30,120478.2,0,1
user_05,17.25,192.168.4.30,145972.21,0,3
user_05,16.32,192.168.4.30,62641.41,0,9
user_05,16.75,192.168.4.30,6719.25,1,2
user_05,17.2,192.168.4.30,171920.05,0,9
user_05,17.63,192.168.4.30,88493.87,0,9
user_05,17.79,192.168.4.30,109719.01,0,7
user_05,17.32,192.168.4.30,123242.84,0,2
user_05,17.72,192.168.4.30,96088.21,0,5
user_05,18.1,192.168.4.30,93479.13,2,1
user_05,18.66,192.168.4.30,146261.24,1,2
user_05,17.58,192.168.4.30,102283.83,0,3
user_05,17.87,192.168.4.30,164883.81,0,3
user_05,16.83,192.168.4.30,175271.02,0,2
user_05,17.19,192.168.4.30,95092.32,0,5
user_05,17.51,192.168.4.30,97083.2,0,8
user_05,17.87,192.168.4.30,91762.32,0,4
user_05,17.59,192.168.4.30,156318.16,0,9
user_05,17.29,192.168.4.30,53874.76,0,5
user_05,17.98,192.168.4.30,105739.28,0,6
user_05,17.99,192.168.4.30,98217.8,0,1
user_05,18.91,192.168.4.30,148859.39,0,3
user_05,17.78,192.168.4.30,20820.88,0,1
user_05,17.85,192.168.4.30,158102.19,0,8
user_05,17.91,192.168.4.30,106517.38,0,7
user_05,15.95,192.168.4.30,104331.19,0,7
user_05,18.35,192.168.4.30,146899.44,0,6
user_05,17.58,192.168.4.30,115312.03,0,1
user_05,18.24,192.168.4.30,74504.64,0,4
user_05,17.85,192.168.4.30,135988.41,0,3
user_05,17.2,192.168.4.30,124047.47,0,8
user_05,17.8,192.168.4.30,219318.95,0,2
user_05,18.58,192.168.4.30,131125.85,1,2
user_05,18.88,192.168.4.30,125174.02,2,8
user_05,17.4,192.168.4.30,141255.64,0,7
user_05,16.67,192.168.4.30,115557.46,1,7
user_05,18.6,192.168.4.30,87968.6,0,8
user_05,16.66,192.168.4.30,118510.49,0,8
user_05,16.35,192.168.4.30,7894.64,0,1
user_05,16.99,192.168.4.30,130495.34,0,4
user_05,17.32,192.168.4.30,102993.78,0,6
user_05,17.65,192.168.4.30,152593.86,0,2
user_05,19.17,192.168.4.30,96668.43,0,5
user_05,17.37,192.168.4.30,117470.9,0,7
user_05,15.87,192.168.4.30,184721.49,0,5
user_05,17.3,192.168.4.30,94270.68,2,2
user_05,18.24,192.168.4.30,95046.36,0,8
user_05,16.22,160.58.239.1,71479.09,0,6
user_05,17.1,192.168.4.30,46714.12,0,3
user_05,17.97,192.168.4.30,124729.85,0,6
user_05,17.63,192.168.4.30,148845.03,0,3
user_05,17.1,192.168.4.30,118958.24,0,2
user_05,16.32,192.168.4.30,109774.73,0,3
user_05,17.17,192.168.4.30,99346.51,1,7
user_05,18.17,192.168.4.30,136098.51,0,3
user_05,16.98,192.168.4.30,106305.77,0,5
user_05,17.8,192.168.4.30,70199.05,0,1
user_05,17.32,192.168.4.30,151282.1,0,6
user_05,17.25,192.168.4.30,127724.58,0,6
user_05,18.0,192.168.4.30,105732.7,0,8
user_05,18.56,192.168.4.30,137905.07,0,7
user_05,17.03,192.168.4.30,87804.66,0,8
user_05,17.9,192.168.4.30,102299.63,0,5
user_05,17.68,192.168.4.30,124569.06,0,8
user_05,16.93,192.168.4.30,99914.88,0,4
user_05,18.04,192.168.4.30,130732.57,0,3
user_05,16.34,192.168.4.30,116269.62,0,2
user_05,17.41,63.153.59.1,147419.52,0,4
user_05,18.57,192.168.4.30,129528.08,2,8
user_05,16.97,192.168.4.30,179427.08,0,3
user_05,17.15,192.168.4.30,127185.48,0,5
user_05,17.95,192.168.4.30,99609.31,0,1
user_05,17.54,192.168.4.30,185022.73,0,4
user_05,18.31,192.168.4.30,158119.48,0,3
user_05,16.27,192.168.4.30,157876.16,0,5
user_05,18.13,192.168.4.30,86059.75,0,2
user_05,17.86,192.168.4.30,100796.51,0,5
user_05,16.82,192.168.4.30,106306.95,0,8
user_05,16.59,192.168.4.30,153127.67,2,1
user_05,17.78,192.168.4.30,137986.26,1,6
user_05,18.11,192.168.4.30,125025.69,0,7
user_05,17.98,192.168.4.30,131903.46,0,8
user_05,18.29,192.168.4.30,62810.07,0,4
user_05,17.99,192.168.4.30,156259.87,0,9
user_05,17.7,192.168.4.30,86462.09,0,1
user_05,17.99,192.168.4.30,126401.23,0,4
user_05,17.99,192.168.4.30,89205.73,0,9
user_05,16.59,192.168.4.30,177407.87,0,2
user_05,16.95,192.168.4.30,100005.36,0,1
user_05,18.5,192.168.4.30,103895.62,0,6
user_05,15.66,192.168.4.30,113810.1,0,1
user_05,18.55,192.168.4.30,147159.53,0,6
user_05,18.44,77.124.239.1,65967.41,0,1
user_05,17.67,192.168.4.30,88886.44,0,3
user_05,18.71,192.168.4.30,150107.05,0,7
user_05,18.44,192.168.4.30,132939.35,0,9
user_05,17.69,192.168.4.30,117456.2,0,1
